timestamp_utc,combo_id,lane,priority,dataset,system_version,hydrological_model,product_type,probe_date,status,ok,error_class,error_message,bytes,source,output_path,request_json
2026-02-16T02:54:09Z,P1__forecast__version_3_1__lisflood__ensemble_perturbed_forecasts,forecast,P1,cems-glofas-forecast,version_3_1,lisflood,ensemble_perturbed_forecasts,2021-06-15,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-forecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['lisflood'], 'product_type': ['ensemble_perturbed_forecasts'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'year': ['2021'], 'month': ['06'], 'day': ['15'], 'leadtime_hour': ['24']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/forecast/P1__forecast__version_3_1__lisflood__ensemble_perturbed_forecasts/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""15""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""06""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T02:54:11Z,P1__forecast__version_3_1__lisflood__ensemble_perturbed_forecasts,forecast,P1,cems-glofas-forecast,version_3_1,lisflood,ensemble_perturbed_forecasts,2021-10-26,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-forecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['lisflood'], 'product_type': ['ensemble_perturbed_forecasts'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'year': ['2021'], 'month': ['10'], 'day': ['26'], 'leadtime_hour': ['24']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/forecast/P1__forecast__version_3_1__lisflood__ensemble_perturbed_forecasts/2021-10-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""lisflood""], ""leadtime_hour"": [""24""], ""month"": [""10""], ""product_type"": [""ensemble_perturbed_forecasts""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T02:54:12Z,P1__historical__version_3_1__htessel_lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,htessel_lisflood,intermediate,2021-02-08,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-historical/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['intermediate'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2021'], 'hmonth': ['02'], 'hday': ['08']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__htessel_lisflood__intermediate/2021-02-08.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""08""], ""hmonth"": [""02""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:13Z,P1__historical__version_3_1__htessel_lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,htessel_lisflood,intermediate,2021-06-15,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-historical/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['intermediate'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2021'], 'hmonth': ['06'], 'hday': ['15']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__htessel_lisflood__intermediate/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""15""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:14Z,P1__historical__version_3_1__htessel_lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,htessel_lisflood,intermediate,1979-01-01,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-historical/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['intermediate'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['1979'], 'hmonth': ['01'], 'hday': ['01']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__htessel_lisflood__intermediate/1979-01-01.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""01""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1979""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:11Z,P1__historical__version_3_1__htessel_lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,htessel_lisflood,consolidated,2021-02-08,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-historical/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['consolidated'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2021'], 'hmonth': ['02'], 'hday': ['08']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__htessel_lisflood__consolidated/2021-02-08.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""08""], ""hmonth"": [""02""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:12Z,P1__historical__version_3_1__htessel_lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,htessel_lisflood,consolidated,2021-06-15,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-historical/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['consolidated'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2021'], 'hmonth': ['06'], 'hday': ['15']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__htessel_lisflood__consolidated/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""15""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:14Z,P1__historical__version_3_1__htessel_lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,htessel_lisflood,consolidated,1979-01-01,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-historical/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['consolidated'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['1979'], 'hmonth': ['01'], 'hday': ['01']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__htessel_lisflood__consolidated/1979-01-01.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""01""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1979""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:31Z,P1__historical__version_3_1__lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,lisflood,consolidated,2021-06-15,ok,1,,,291,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__lisflood__consolidated/2021-06-15.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""15""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:54:48Z,P1__historical__version_3_1__lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,lisflood,consolidated,2021-02-08,ok,1,,,297,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__lisflood__consolidated/2021-02-08.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""08""], ""hmonth"": [""02""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:55:10Z,P1__historical__version_3_1__lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,lisflood,consolidated,2021-02-07,ok,1,,,297,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__lisflood__consolidated/2021-02-07.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""07""], ""hmonth"": [""02""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:55:33Z,P1__historical__version_3_1__lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,lisflood,consolidated,2021-06-16,ok,1,,,287,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__lisflood__consolidated/2021-06-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""16""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:55:55Z,P1__historical__version_3_1__lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,lisflood,consolidated,2021-02-06,ok,1,,,299,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__lisflood__consolidated/2021-02-06.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""06""], ""hmonth"": [""02""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:56:19Z,P1__historical__version_3_1__lisflood__consolidated,historical,P1,cems-glofas-historical,version_3_1,lisflood,consolidated,2021-06-17,ok,1,,,288,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/historical/P1__historical__version_3_1__lisflood__consolidated/2021-06-17.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""17""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""consolidated""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:56:20Z,P1__reforecast__version_3_1__htessel_lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,control_reforecast,2021-06-14,error,0,invalid_request,"400 Client Error: Bad Request for url: https://ewds.climate.copernicus.eu/api/retrieve/v1/processes/cems-glofas-reforecast/execution
invalid request
Request has not produced a valid combination of values, please check your selection.
{'system_version': ['version_3_1'], 'hydrological_model': ['htessel_lisflood'], 'product_type': ['control_reforecast'], 'variable': ['river_discharge_in_the_last_24_hours'], 'data_format': ['grib'], 'area': ['37.2443931', '-122.272464', '36.8443931', '-121.872464'], 'hyear': ['2021'], 'hmonth': ['06'], 'hday': ['14'], 'leadtime_hour': ['24']}",,local,repro/glofas_coverage_scan_runs/refine_20260216T025403Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__control_reforecast/2021-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
